location_name,pc,time,pc_scores,cases,cases_first_derivative,cases_second_derivative,cases_first_derivative_smooth,cases_second_derivative_smooth
Oklahoma City,3,2020-05-25,-0.01672441068798802,1208.0,6.5,0.0,14.724999999999907,0.0018749999999969624
Oklahoma City,3,2020-05-26,-0.012656610781973122,1216.0,9.5,3.0,14.32499999999993,0.08937499999999983
Oklahoma City,3,2020-05-27,-0.014805127681724017,1227.0,12.5,2.0,14.150000000000093,0.1912500000000024
Oklahoma City,3,2020-05-28,-0.016172225273975254,1241.0,13.5,-0.75,14.500000000000114,0.30250000000000066
Oklahoma City,3,2020-05-29,-0.017643589043764736,1254.0,11.0,-4.5,14.774999999999974,0.4675000000000013
Oklahoma City,3,2020-05-30,-0.020399002303565086,1263.0,4.5,-0.25,15.19999999999993,0.6887500000000019
Oklahoma City,3,2020-05-31,-0.02808263704535482,1263.0,10.5,5.5,15.950000000000045,0.8924999999999983
Oklahoma City,3,2020-06-01,-0.028107900954418234,1284.0,15.5,1.0,15.225000000000026,1.0806250000000006
Oklahoma City,3,2020-06-02,-0.018152903404458774,1294.0,12.5,0.75,15.25,1.275
Oklahoma City,3,2020-06-03,-0.005656180664310573,1309.0,17.0,4.0,17.149999999999974,1.4281249999999943
Oklahoma City,3,2020-06-04,0.0005101248602158856,1328.0,20.5,-0.5,18.67499999999995,1.5699999999999992
Oklahoma City,3,2020-06-05,-0.010328436367251694,1350.0,16.0,-5.5,20.399999999999977,1.7481250000000046
Oklahoma City,3,2020-06-06,-0.016648502813668246,1360.0,9.5,-2.0,21.82500000000005,1.935
Oklahoma City,3,2020-06-07,-0.024302173981597206,1369.0,12.0,4.0,23.975000000000023,2.123124999999996
Oklahoma City,3,2020-06-08,-0.011662992528374603,1384.0,17.5,7.0,28.0,2.31
Oklahoma City,3,2020-06-09,0.012529916229639261,1404.0,26.0,5.5,32.25,2.4487500000000013
Oklahoma City,3,2020-06-10,0.01992651173775037,1436.0,28.5,7.25,35.25,2.60375
Oklahoma City,3,2020-06-11,0.0066592158491804165,1461.0,40.5,10.75,38.55000000000007,2.8768749999999983
Oklahoma City,3,2020-06-12,-0.014950701935968284,1517.0,50.0,-0.25,41.69999999999993,3.1325000000000016
Oklahoma City,3,2020-06-13,-0.02385897555693483,1561.0,40.0,-4.5,44.3499999999999,3.256250000000003
Oklahoma City,3,2020-06-14,-0.017591993638897886,1597.0,41.0,-1.0,47.75,3.365625000000003
Oklahoma City,3,2020-06-15,-0.012294201357876997,1643.0,38.0,7.25,51.225000000000016,3.479375000000002
Oklahoma City,3,2020-06-16,-0.006350824791397763,1673.0,55.5,28.0,54.649999999999984,3.5706249999999984
Oklahoma City,3,2020-06-17,0.006398273943770934,1754.0,94.0,20.25,58.92500000000007,3.7106250000000016
Oklahoma City,3,2020-06-18,0.011412121385268263,1861.0,96.0,-14.75,62.75,3.851875000000004
Oklahoma City,3,2020-06-19,0.011725375967620773,1946.0,64.5,-9.75,65.17499999999995,3.911874999999998
Oklahoma City,3,2020-06-20,0.003353285887053954,1990.0,76.5,7.0,70.125,3.976874999999996
Oklahoma City,3,2020-06-21,-0.016142778237001974,2099.0,78.5,-5.5,76.125,4.117499999999999
Oklahoma City,3,2020-06-22,-0.02154836599243917,2147.0,65.5,3.25,79.65000000000009,4.2887499999999985
Oklahoma City,3,2020-06-23,-0.023230323437685226,2230.0,85.0,12.25,83.0,4.461250000000004
Oklahoma City,3,2020-06-24,-0.02262439966426103,2317.0,90.0,-0.25,87.45000000000003,4.640625000000006
Oklahoma City,3,2020-06-25,-0.02674645446657484,2410.0,84.5,2.5,90.79999999999997,4.913750000000002
Oklahoma City,3,2020-06-26,-0.020937307651494614,2486.0,95.0,2.0,94.25,5.2118750000000045
Oklahoma City,3,2020-06-27,0.031380830970959867,2600.0,88.5,-14.5,99.97500000000014,5.347499999999997
Oklahoma City,3,2020-06-28,0.07202332667279993,2663.0,66.0,18.25,106.07500000000003,5.4318749999999945
Oklahoma City,3,2020-06-29,0.08409429969138195,2732.0,125.0,41.25,110.64999999999986,5.540000000000004
Oklahoma City,3,2020-06-30,0.053917700023822894,2913.0,148.5,-7.0,115.92499999999997,5.366249999999997
Oklahoma City,3,2020-07-01,0.03925903636757837,3029.0,111.0,-15.75,122.57500000000003,4.954999999999996
Oklahoma City,3,2020-07-02,0.03765395938327736,3135.0,117.0,9.0,129.2249999999999,4.818750000000012
Oklahoma City,3,2020-07-03,0.031153718885002783,3263.0,129.0,-4.5,135.2750000000001,4.955625000000009
Oklahoma City,3,2020-07-04,0.015389079130090392,3393.0,108.0,-11.0,142.45000000000005,5.056874999999997
Oklahoma City,3,2020-07-05,0.001089635503672157,3479.0,107.0,31.0,153.07500000000005,5.1350000000000025
Oklahoma City,3,2020-07-06,-0.0010289178222179626,3607.0,170.0,54.5,161.2750000000001,5.206250000000006
Oklahoma City,3,2020-07-07,0.0016573878885749584,3819.0,216.0,8.75,166.19999999999982,5.246874999999995
Oklahoma City,3,2020-07-08,0.01462632118763582,4039.0,187.5,-23.0,172.75,5.254374999999993
Oklahoma City,3,2020-07-09,0.03131013929832493,4194.0,170.0,11.0,176.77500000000006,5.156875000000003
Oklahoma City,3,2020-07-10,0.037528061374733024,4379.0,209.5,20.75,173.17499999999973,4.976250000000005
Oklahoma City,3,2020-07-11,0.030178899290593673,4613.0,211.5,-11.5,171.2750000000001,4.741874999999993
Oklahoma City,3,2020-07-12,0.010271503194957088,4802.0,186.5,8.5,177.25000000000043,4.5149999999999935
Oklahoma City,3,2020-07-13,0.0013425280355801475,4986.0,228.5,58.0,183.625,4.320000000000005
Oklahoma City,3,2020-07-14,0.008757268371848856,5259.0,302.5,10.0,189.09999999999994,3.8906250000000058
Oklahoma City,4,2020-02-13,,0.0,0.0,0.0,0.0,0.0
Oklahoma City,4,2020-02-14,,0.0,0.0,0.0,0.0,0.0
Oklahoma City,4,2020-02-15,0.010066076458773143,0.0,0.0,0.0,0.0,0.0
Oklahoma City,4,2020-02-16,0.024133668194114586,0.0,0.0,0.0,0.0,0.0
Oklahoma City,4,2020-02-17,0.04162080501403312,0.0,0.0,0.0,0.0,0.0
Oklahoma City,4,2020-02-18,0.03705507784102018,0.0,0.0,0.0,0.0,0.0
Oklahoma City,4,2020-02-19,0.026120877675574816,0.0,0.0,0.0,0.0,0.0
Oklahoma City,4,2020-02-20,0.018581140693191583,0.0,0.0,0.0,0.0,0.0
Oklahoma City,4,2020-02-21,0.014666017176018476,0.0,0.0,0.0,0.0,0.0
Oklahoma City,4,2020-02-22,0.012798030038967838,0.0,0.0,0.0,0.0,0.0
Oklahoma City,4,2020-02-23,0.016340189021919548,0.0,0.0,0.0,0.0,0.0006250000000000001
Oklahoma City,4,2020-02-24,0.02387259658094853,0.0,0.0,0.0,0.0,0.0018750000000000004
Oklahoma City,4,2020-02-25,0.024256502078880582,0.0,0.0,0.0,0.0,0.0025000000000000005
Oklahoma City,4,2020-02-26,0.015886692870443617,0.0,0.0,0.0,0.0,0.005625000000000001
Oklahoma City,4,2020-02-27,0.007115445672305299,0.0,0.0,0.0,0.0,0.011875
Oklahoma City,4,2020-02-28,0.0027748736896134906,0.0,0.0,0.0,0.0,0.02250000000000001
Oklahoma City,4,2020-02-29,-0.013934256267395117,0.0,0.0,0.0,0.0,0.038125000000000006
Oklahoma City,4,2020-03-01,-0.0128197334052729,0.0,0.0,0.0,0.0,0.0475
Oklahoma City,4,2020-03-02,-0.007537515602614079,0.0,0.0,0.0,0.0,0.053125000000000006
Oklahoma City,4,2020-03-03,-0.0005983391186814623,0.0,0.0,0.0,0.0,0.06312500000000001
Oklahoma City,4,2020-03-04,-0.004024681514448622,0.0,0.0,0.0,0.025,0.078125
Oklahoma City,4,2020-03-05,-0.01595758795483163,0.0,0.0,0.0,0.05,0.10375
Oklahoma City,4,2020-03-06,-0.02518169985153101,0.0,0.0,0.0,0.05000000000000001,0.14
Oklahoma City,4,2020-03-07,-0.026845455843994847,0.0,0.0,0.0,0.175,0.184375
Oklahoma City,4,2020-03-08,-0.007381844723195372,0.0,0.0,0.0,0.3,0.23
Oklahoma City,4,2020-03-09,0.012282911112107943,0.0,0.0,0.0,0.6000000000000001,0.2675
Oklahoma City,4,2020-03-10,0.023288617794210306,0.0,0.0,0.0,0.925,0.30062500000000003
Oklahoma City,4,2020-03-11,0.022225840968089813,0.0,0.0,0.0,0.975,0.33937500000000004
Oklahoma City,4,2020-03-12,0.017241994752912427,0.0,0.0,0.25,1.15,0.3975
Oklahoma City,4,2020-03-13,0.018482537270634293,0.0,0.5,0.25,1.3750000000000002,0.471875
Oklahoma City,4,2020-03-14,0.013075151251682095,1.0,0.5,-0.25,1.75,0.536875
Oklahoma City,4,2020-03-15,0.016398952355502712,1.0,0.0,1.0,2.4,0.5874999999999999
Oklahoma City,4,2020-03-16,0.01726908465692195,1.0,2.5,1.25,3.2,0.6287500000000001
Oklahoma City,4,2020-03-17,0.016524120571796096,6.0,2.5,1.75,4.175,0.6543750000000003
Oklahoma City,4,2020-03-18,0.015527968614777201,6.0,6.0,2.0,5.025,0.6800000000000004
Oklahoma City,4,2020-03-19,0.009948556992976056,18.0,6.5,-2.5,5.675000000000002,0.7062500000000003
Oklahoma City,4,2020-03-20,0.010141201517677306,19.0,1.0,-1.5,6.350000000000001,0.75
Oklahoma City,4,2020-03-21,0.009344491396549737,20.0,3.5,1.75,7.225000000000001,0.8425000000000002
Oklahoma City,4,2020-03-22,0.013030202526870415,26.0,4.5,2.0,8.675,0.9162500000000002
Oklahoma City,4,2020-03-23,0.016607426493360777,29.0,7.5,4.25,10.2,0.935
Oklahoma City,4,2020-03-24,0.02349485694129165,41.0,13.0,4.25,11.299999999999995,0.9375
Oklahoma City,4,2020-03-25,0.014335667035081363,55.0,16.0,3.25,12.275,0.9293749999999998
Oklahoma City,4,2020-03-26,0.013502834707977493,73.0,19.5,0.5,12.975,0.8987499999999996
Oklahoma City,4,2020-03-27,0.018105861855305817,94.0,17.0,-3.25,13.425000000000004,0.8418750000000004
Oklahoma City,4,2020-03-28,0.01622374798371088,107.0,13.0,-1.75,14.250000000000007,0.7737500000000009
Oklahoma City,4,2020-03-29,0.009264804017232231,120.0,13.5,2.25,14.9,0.7075
Oklahoma City,4,2020-03-30,-0.004075256784002015,134.0,17.5,7.75,16.625,0.6806249999999994
Oklahoma City,4,2020-03-31,0.005816459148142316,155.0,29.0,6.5,18.975000000000012,0.6906249999999998
Oklahoma City,4,2020-04-01,0.007021085243019265,192.0,30.5,-3.25,19.8,0.6412500000000003
Oklahoma City,4,2020-04-02,0.01312933806159189,216.0,22.5,-5.25,20.125,0.5318750000000011
Oklahoma City,4,2020-04-03,0.01803211334598132,237.0,20.0,-4.25,20.5,0.4481250000000005
Oklahoma City,4,2020-04-04,0.0357721409164054,256.0,14.0,-4.25,20.82499999999999,0.40999999999999936
Oklahoma City,4,2020-04-05,0.04645376965848728,265.0,11.5,2.5,20.724999999999994,0.4025
Oklahoma City,4,2020-04-06,0.055404166099697436,279.0,19.0,3.75,20.325000000000017,0.39562500000000056
Oklahoma City,4,2020-04-07,0.04539322782314351,303.0,19.0,11.0,19.825000000000017,0.34750000000000025
Oklahoma City,4,2020-04-08,0.025252980364932297,317.0,41.0,14.5,19.174999999999983,0.2893749999999998
Oklahoma City,4,2020-04-09,0.011555479518751419,385.0,48.0,-10.5,20.07499999999999,0.20062499999999966
Oklahoma City,4,2020-04-10,-0.002349111913817063,413.0,20.0,-18.5,21.125,0.04000000000000101
Oklahoma City,4,2020-04-11,0.010100197664145633,425.0,11.0,-2.5,20.42500000000001,-0.05124999999999949
Oklahoma City,4,2020-04-12,0.010172236292966834,435.0,15.0,4.25,19.725000000000023,-0.0425000000000007
Oklahoma City,4,2020-04-13,0.020916019922596892,455.0,19.5,-0.5,19.69999999999999,-0.0481250000000002
Oklahoma City,4,2020-04-14,0.024131333862587194,474.0,14.0,-4.0,20.274999999999977,-0.08312499999999963
Oklahoma City,4,2020-04-15,0.02584142213133316,483.0,11.5,-3.5,21.075000000000017,-0.1093749999999992
Oklahoma City,4,2020-04-16,0.021066901493320113,497.0,7.0,-5.75,21.150000000000006,-0.10250000000000048
Oklahoma City,4,2020-04-17,0.02155568261472607,497.0,0.0,12.25,20.42500000000001,-0.060000000000000775
Oklahoma City,4,2020-04-18,0.01975208535600033,497.0,31.5,19.25,20.299999999999983,0.009375000000001509
Oklahoma City,4,2020-04-19,0.03355042461551522,560.0,38.5,-8.25,19.25,0.006875000000001652
Oklahoma City,4,2020-04-20,0.031159442812826208,574.0,15.0,-11.0,17.95000000000005,-0.08437499999999992
Oklahoma City,4,2020-04-21,0.038291263821460066,590.0,16.5,3.5,18.774999999999977,-0.11812500000000048
Oklahoma City,4,2020-04-22,0.02954604930489363,607.0,22.0,7.5,19.44999999999999,-0.0731250000000002
Oklahoma City,4,2020-04-23,0.023674006184363484,634.0,31.5,4.0,19.25,-0.037499999999999915
Oklahoma City,4,2020-04-24,0.013472126261720814,670.0,30.0,-9.25,18.75,-0.07499999999999991
Oklahoma City,4,2020-04-25,0.013203405898058454,694.0,13.0,-12.75,18.42500000000001,-0.1587500000000012
Oklahoma City,4,2020-04-26,0.009054627000761645,696.0,4.5,1.75,18.524999999999977,-0.18125000000000133
Oklahoma City,4,2020-04-27,0.008494658689840744,703.0,16.5,7.75,19.225000000000023,-0.12687500000000035
Oklahoma City,4,2020-04-28,0.007088887880459977,729.0,20.0,2.75,20.150000000000034,-0.1043749999999995
Oklahoma City,4,2020-04-29,-0.0018058246553592243,743.0,22.0,8.25,19.375,-0.1093749999999992
Oklahoma City,4,2020-04-30,-0.007406706638318942,773.0,36.5,1.25,18.44999999999999,-0.0837500000000019
Oklahoma City,4,2020-05-01,-0.018794090829467414,816.0,24.5,-12.75,18.375,-0.1200000000000002
Oklahoma City,4,2020-05-02,-0.013533343387967151,822.0,11.0,-7.5,18.850000000000023,-0.16624999999999793
Oklahoma City,4,2020-05-03,-0.001582904455814805,838.0,9.5,-1.75,19.07499999999999,-0.11874999999999993
Oklahoma City,4,2020-05-04,0.014832423236016476,841.0,7.5,2.0,17.899999999999977,-0.06187499999999906
Oklahoma City,4,2020-05-05,0.017831614287652404,853.0,13.5,6.75,17.099999999999966,-0.035624999999998776
Oklahoma City,4,2020-05-06,0.001649090536638568,868.0,21.0,2.5,17.875,-0.03625000000000105
Oklahoma City,4,2020-05-07,-0.012872536663712244,895.0,18.5,-2.5,18.625,-0.07937500000000162
Oklahoma City,4,2020-05-08,-0.00745250680243688,905.0,16.0,0.75,17.92500000000001,-0.1418750000000002
Oklahoma City,4,2020-05-09,0.005249693526031381,927.0,20.0,-1.25,17.25,-0.15625000000000133
Oklahoma City,4,2020-05-10,0.01905568153604256,945.0,13.5,3.0,16.599999999999966,-0.12812500000000135
Oklahoma City,4,2020-05-11,0.01595565207107262,954.0,26.0,6.5,15.325000000000045,-0.12562499999999793
Oklahoma City,4,2020-05-12,0.02560776675120946,997.0,26.5,-9.0,16.25,-0.16624999999999934
Oklahoma City,4,2020-05-13,0.023588898043435617,1007.0,8.0,-6.25,17.69999999999999,-0.2168750000000002
Oklahoma City,4,2020-05-14,0.0238332886041386,1013.0,14.0,10.25,17.82500000000005,-0.20124999999999735
Oklahoma City,4,2020-05-15,0.017969426346268937,1035.0,28.5,2.75,17.92500000000001,-0.14249999999999965
Oklahoma City,4,2020-05-16,0.015012949028667982,1070.0,19.5,-13.0,17.574999999999932,-0.14812500000000306
Oklahoma City,4,2020-05-17,0.012414344527427174,1074.0,2.5,-6.5,17.0,-0.20062499999999936
Oklahoma City,4,2020-05-18,0.0031376351554198117,1075.0,6.5,3.25,16.700000000000045,-0.1974999999999951
Oklahoma City,4,2020-05-19,-8.756252584351371e-05,1087.0,9.0,2.25,16.574999999999932,-0.14749999999999794
Oklahoma City,4,2020-05-20,-0.00017936863721075883,1093.0,11.0,17.0,16.125,-0.09687500000000134
Oklahoma City,4,2020-05-21,0.011336270200314085,1109.0,43.0,14.5,15.67500000000007,-0.01937500000000077
Oklahoma City,4,2020-05-22,0.022311381880431212,1179.0,40.0,-15.5,14.899999999999974,-0.009999999999999344
Oklahoma City,4,2020-05-23,0.02613299640762455,1189.0,12.0,-15.25,14.350000000000026,-0.08687499999999906
Oklahoma City,4,2020-05-24,0.019327488329787902,1203.0,9.5,-2.75,14.575000000000045,-0.07812500000000132
Oklahoma City,4,2020-05-25,0.011316502717768021,1208.0,6.5,0.0,14.724999999999907,0.0018749999999969624
Oklahoma City,4,2020-05-26,0.0061543586988250685,1216.0,9.5,3.0,14.32499999999993,0.08937499999999983
Oklahoma City,4,2020-05-27,0.005022303344933527,1227.0,12.5,2.0,14.150000000000093,0.1912500000000024
Oklahoma City,4,2020-05-28,0.006062552587457828,1241.0,13.5,-0.75,14.500000000000114,0.30250000000000066
Oklahoma City,4,2020-05-29,0.009296782570687915,1254.0,11.0,-4.5,14.774999999999974,0.4675000000000013
Oklahoma City,4,2020-05-30,0.003977591122746556,1263.0,4.5,-0.25,15.19999999999993,0.6887500000000019
Oklahoma City,4,2020-05-31,0.0007164770186383233,1263.0,10.5,5.5,15.950000000000045,0.8924999999999983
Oklahoma City,4,2020-06-01,0.003842219838038089,1284.0,15.5,1.0,15.225000000000026,1.0806250000000006
Oklahoma City,4,2020-06-02,0.017115655770170712,1294.0,12.5,0.75,15.25,1.275
Oklahoma City,4,2020-06-03,0.019020091442230477,1309.0,17.0,4.0,17.149999999999974,1.4281249999999943
Oklahoma City,4,2020-06-04,0.016826962140830952,1328.0,20.5,-0.5,18.67499999999995,1.5699999999999992
Oklahoma City,4,2020-06-05,0.004315171346287243,1350.0,16.0,-5.5,20.399999999999977,1.7481250000000046
Oklahoma City,4,2020-06-06,0.006124714476896781,1360.0,9.5,-2.0,21.82500000000005,1.935
Oklahoma City,4,2020-06-07,0.011015903141400656,1369.0,12.0,4.0,23.975000000000023,2.123124999999996
Oklahoma City,4,2020-06-08,0.024045799952136567,1384.0,17.5,7.0,28.0,2.31
Oklahoma City,4,2020-06-09,-0.0030099186380719684,1404.0,26.0,5.5,32.25,2.4487500000000013
Oklahoma City,4,2020-06-10,-0.022739695804615042,1436.0,28.5,7.25,35.25,2.60375
Oklahoma City,4,2020-06-11,-0.04735641864239072,1461.0,40.5,10.75,38.55000000000007,2.8768749999999983
Oklahoma City,4,2020-06-12,-0.03425927251152911,1517.0,50.0,-0.25,41.69999999999993,3.1325000000000016
Oklahoma City,4,2020-06-13,-0.02535467623443689,1561.0,40.0,-4.5,44.3499999999999,3.256250000000003
Oklahoma City,4,2020-06-14,-0.009418245922738544,1597.0,41.0,-1.0,47.75,3.365625000000003
Oklahoma City,4,2020-06-15,0.00633542360553155,1643.0,38.0,7.25,51.225000000000016,3.479375000000002
Oklahoma City,4,2020-06-16,0.013148580433864512,1673.0,55.5,28.0,54.649999999999984,3.5706249999999984
Oklahoma City,4,2020-06-17,0.018613559019951556,1754.0,94.0,20.25,58.92500000000007,3.7106250000000016
Oklahoma City,4,2020-06-18,0.017499887597135614,1861.0,96.0,-14.75,62.75,3.851875000000004
Oklahoma City,4,2020-06-19,0.020716052976432173,1946.0,64.5,-9.75,65.17499999999995,3.911874999999998
Oklahoma City,4,2020-06-20,0.023830528503088453,1990.0,76.5,7.0,70.125,3.976874999999996
Oklahoma City,4,2020-06-21,0.0186293816312176,2099.0,78.5,-5.5,76.125,4.117499999999999
Oklahoma City,4,2020-06-22,0.011180599320895358,2147.0,65.5,3.25,79.65000000000009,4.2887499999999985
Oklahoma City,4,2020-06-23,0.0038501879156764484,2230.0,85.0,12.25,83.0,4.461250000000004
Oklahoma City,4,2020-06-24,0.0026537426834600097,2317.0,90.0,-0.25,87.45000000000003,4.640625000000006
Oklahoma City,4,2020-06-25,0.008172908079456863,2410.0,84.5,2.5,90.79999999999997,4.913750000000002
Oklahoma City,4,2020-06-26,0.009027742879883486,2486.0,95.0,2.0,94.25,5.2118750000000045
Oklahoma City,4,2020-06-27,-0.0011027158630713277,2600.0,88.5,-14.5,99.97500000000014,5.347499999999997
Oklahoma City,4,2020-06-28,-0.01870937314939069,2663.0,66.0,18.25,106.07500000000003,5.4318749999999945
Oklahoma City,4,2020-06-29,-0.022994261226691532,2732.0,125.0,41.25,110.64999999999986,5.540000000000004
Oklahoma City,4,2020-06-30,-0.016811110337496882,2913.0,148.5,-7.0,115.92499999999997,5.366249999999997
Oklahoma City,4,2020-07-01,-0.009845695388861025,3029.0,111.0,-15.75,122.57500000000003,4.954999999999996
Oklahoma City,4,2020-07-02,-0.01698431370868493,3135.0,117.0,9.0,129.2249999999999,4.818750000000012
Oklahoma City,4,2020-07-03,-0.007789001596498339,3263.0,129.0,-4.5,135.2750000000001,4.955625000000009
Oklahoma City,4,2020-07-04,0.004529818344311266,3393.0,108.0,-11.0,142.45000000000005,5.056874999999997
Oklahoma City,4,2020-07-05,0.023399872060981534,3479.0,107.0,31.0,153.07500000000005,5.1350000000000025
Oklahoma City,4,2020-07-06,0.0304201194757021,3607.0,170.0,54.5,161.2750000000001,5.206250000000006
Oklahoma City,4,2020-07-07,0.030916549347604384,3819.0,216.0,8.75,166.19999999999982,5.246874999999995
Oklahoma City,4,2020-07-08,0.0212516914843937,4039.0,187.5,-23.0,172.75,5.254374999999993
Oklahoma City,4,2020-07-09,0.01095259169066418,4194.0,170.0,11.0,176.77500000000006,5.156875000000003
Oklahoma City,4,2020-07-10,0.01207699829405942,4379.0,209.5,20.75,173.17499999999973,4.976250000000005
Oklahoma City,4,2020-07-11,0.019431739502237734,4613.0,211.5,-11.5,171.2750000000001,4.741874999999993
Oklahoma City,4,2020-07-12,0.02545550863090658,4802.0,186.5,8.5,177.25000000000043,4.5149999999999935
Oklahoma City,4,2020-07-13,0.022545888699861173,4986.0,228.5,58.0,183.625,4.320000000000005
Oklahoma City,4,2020-07-14,0.02612481554496406,5259.0,302.5,10.0,189.09999999999994,3.8906250000000058
Atlanta,1,2020-02-13,,0.0,0.0,0.0,0.0,0.0037500000000000007
Atlanta,1,2020-02-14,,0.0,0.0,0.0,0.0,0.005000000000000001
Atlanta,1,2020-02-15,-0.01687293984154832,0.0,0.0,0.0,0.0,0.005000000000000001
Atlanta,1,2020-02-16,-0.0032032419628491046,0.0,0.0,0.0,0.0,0.005625000000000002
Atlanta,1,2020-02-17,-0.0038458176608187635,0.0,0.0,0.0,0.0,0.006875000000000001
Atlanta,1,2020-02-18,-0.008761277258572663,0.0,0.0,0.0,0.0,0.00875
Atlanta,1,2020-02-19,-0.013159750467847111,0.0,0.0,0.0,0.0,0.011250000000000005
Atlanta,1,2020-02-20,-0.015370394355959438,0.0,0.0,0.0,0.0,0.013750000000000002
Atlanta,1,2020-02-21,-0.010379122519966352,0.0,0.0,0.0,0.0,0.015625
Atlanta,1,2020-02-22,0.00042365649345602464,0.0,0.0,0.0,0.05,0.016875
Atlanta,1,2020-02-23,0.013731404739674737,0.0,0.0,0.0,0.1,0.02187500000000001
Atlanta,1,2020-02-24,0.0262381307864154,0.0,0.0,0.0,0.10000000000000002,0.033750000000000016
Atlanta,1,2020-02-25,0.018980488074206766,0.0,0.0,0.0,0.1,0.05
Atlanta,1,2020-02-26,0.00831129464123469,0.0,0.0,0.0,0.125,0.066875
Atlanta,1,2020-02-27,-0.01046385836647828,0.0,0.0,0.0,0.15000000000000002,0.08875
Atlanta,1,2020-02-28,-0.007881466595423778,0.0,0.0,0.0,0.2,0.123125
Atlanta,1,2020-02-29,-0.005453864671750783,0.0,0.0,0.0,0.2500000000000001,0.16812500000000002
Atlanta,1,2020-03-01,0.007186883009529084,0.0,0.0,0.5,0.3,0.213125
Atlanta,1,2020-03-02,0.018145815261734533,0.0,1.0,0.5,0.325,0.24812500000000004
Atlanta,1,2020-03-03,0.01755140633499691,2.0,1.0,-0.5,0.35,0.2887500000000001
Atlanta,1,2020-03-04,0.01940332119066669,2.0,0.0,-0.5,0.5250000000000001,0.3581250000000001
Atlanta,1,2020-03-05,-0.004791886686351489,2.0,0.0,0.25,0.8250000000000002,0.4343750000000001
Atlanta,1,2020-03-06,-0.008931185005685438,2.0,0.5,0.25,1.1749999999999998,0.484375
Atlanta,1,2020-03-07,-0.02115747666641955,3.0,0.5,0.25,1.5,0.5681250000000001
Atlanta,1,2020-03-08,-0.002864842555148854,3.0,1.0,0.25,2.05,0.7350000000000002
Atlanta,1,2020-03-09,0.014896669834358606,5.0,1.0,0.0,2.875,0.8950000000000004
Atlanta,1,2020-03-10,0.026033944692736934,5.0,1.0,-0.25,3.850000000000001,1.0087500000000005
Atlanta,1,2020-03-11,0.015819624689199986,7.0,0.5,-0.25,4.675,1.161875
Atlanta,1,2020-03-12,0.007516356274945485,6.0,0.5,1.5,5.25,1.3606250000000002
Atlanta,1,2020-03-13,0.005836398054507478,8.0,3.5,2.75,6.350000000000001,1.5475000000000003
Atlanta,1,2020-03-14,0.007239142488976902,13.0,6.0,1.75,8.125000000000002,1.7874999999999996
Atlanta,1,2020-03-15,-0.0019647022672576804,20.0,7.0,0.25,9.45,2.068125
Atlanta,1,2020-03-16,-0.0013821931742244546,27.0,6.5,2.0,10.124999999999996,2.22875
Atlanta,1,2020-03-17,0.01579036892217385,33.0,11.0,5.0,12.825,2.298750000000001
Atlanta,1,2020-03-18,0.03541948657151902,49.0,16.5,4.25,16.85,2.410000000000001
Atlanta,1,2020-03-19,0.03925826525471045,66.0,19.5,0.0,19.300000000000004,2.575625
Atlanta,1,2020-03-20,0.022493964887399392,88.0,16.5,-4.0,21.5,2.71375
Atlanta,1,2020-03-21,0.0030689781025978395,99.0,11.5,3.25,25.525,2.796250000000002
Atlanta,1,2020-03-22,-0.008058254130712504,111.0,23.0,12.5,29.52500000000001,2.8950000000000014
Atlanta,1,2020-03-23,-0.01736872196309657,145.0,36.5,1.75,33.05,2.9656249999999997
Atlanta,1,2020-03-24,-0.014741328791713165,184.0,26.5,-11.5,39.32499999999999,2.9937500000000012
Atlanta,1,2020-03-25,-0.017707365745403138,198.0,13.5,14.0,44.75,3.1631250000000013
Atlanta,1,2020-03-26,-0.012054360298617077,211.0,54.5,33.75,46.40000000000001,3.4324999999999988
Atlanta,1,2020-03-27,0.0015406443586382021,307.0,81.0,-2.25,48.225000000000016,3.4900000000000007
Atlanta,1,2020-03-28,0.011765443041332046,373.0,50.0,-18.0,51.725000000000016,3.3387500000000028
Atlanta,1,2020-03-29,0.010965975912738152,407.0,45.0,15.75,56.22499999999997,3.204375000000002
Atlanta,1,2020-03-30,0.00035046311376139995,463.0,81.5,17.75,59.05000000000001,3.1006250000000017
Atlanta,1,2020-03-31,0.0005578145783429898,570.0,80.5,-5.25,61.325000000000045,2.930000000000001
Atlanta,1,2020-04-01,-0.004836452032591481,624.0,71.0,24.25,64.39999999999998,2.678125
Atlanta,1,2020-04-02,-0.006804349626772393,712.0,129.0,21.75,65.82499999999999,2.3974999999999977
Atlanta,1,2020-04-03,-0.007546915521332999,882.0,114.5,-44.5,68.40000000000003,2.0806250000000013
Atlanta,1,2020-04-04,0.011005576442584533,941.0,40.0,-35.75,75.69999999999997,1.7793750000000037
Atlanta,1,2020-04-05,0.02458619885793861,962.0,43.0,20.5,81.17499999999995,1.6293750000000014
Atlanta,1,2020-04-06,0.04751175659771392,1027.0,81.0,31.75,81.37500000000007,1.5337499999999975
Atlanta,1,2020-04-07,0.04990210648340068,1124.0,106.5,-2.5,81.85000000000002,1.3593749999999976
Atlanta,1,2020-04-08,0.043836691370176754,1240.0,76.0,-22.25,82.47500000000002,1.1243750000000023
Atlanta,1,2020-04-09,0.014758198124716522,1276.0,62.0,-1.5,82.35000000000002,0.8831249999999987
Atlanta,1,2020-04-10,-0.003999352041057281,1364.0,73.0,-5.25,81.875,0.6918749999999978
