location_name,time,median_pm10,min_pm10,max_pm10,median_pm25,min_pm25,max_pm25,median_no2,median_co,latitude,longitude,Province_State,covid_cases,covid_cases_first_derivative,covid_cases_second_derivative,covid_cases_first_derivative_smooth,covid_cases_second_derivative_smooth,outbreak_phase,population,density,state,is_quarentined
Providence,2020-02-07,,,,13.0,5.0,55.0,9.3,3.4,41.82399,-71.41283,Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-02-08,,,,21.0,5.0,55.0,10.2,4.5,41.82399,-71.41283,Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-02-09,,,,25.0,5.0,57.0,13.0,3.6,41.82399,-71.41283,Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-02-10,,,,25.0,5.0,57.0,13.9,3.6,41.82399,-71.41283,Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-02-11,,,,25.0,5.0,63.0,16.7,4.9,41.82399,-71.41283,Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-02-12,,,,25.0,5.0,55.0,9.3,5.9,41.82399,-71.41283,Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-02-13,,,,21.0,5.0,78.0,20.4,10.3,41.82399,-71.41283,Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-02-14,,,,21.0,5.0,65.0,13.9,5.5,41.82399,-71.41283,Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-02-15,,,,21.0,5.0,46.0,9.3,3.5,41.82399,-71.41283,Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-02-16,,,,30.0,5.0,68.0,13.9,4.3,41.82399,-71.41283,Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-02-17,,,,38.0,5.0,82.0,18.6,6.5,41.82399,-71.41283,Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-02-18,,,,25.0,5.0,70.0,14.9,4.2,41.82399,-71.41283,Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-02-19,,,,17.0,5.0,55.0,10.2,4.0,41.82399,-71.41283,Rhode Island,0.0,0.0,0.0,0.0,0.0125,0.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-02-20,,,,17.0,5.0,46.0,8.4,2.6,41.82399,-71.41283,Rhode Island,0.0,0.0,0.0,0.025,0.037500000000000006,0.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-02-21,,,,17.0,5.0,50.0,10.2,4.2,41.82399,-71.41283,Rhode Island,0.0,0.0,0.0,0.07500000000000001,0.037500000000000006,0.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-02-22,,,,34.0,5.0,76.0,15.8,4.7,41.82399,-71.41283,Rhode Island,0.0,0.0,0.0,0.1,0.012499999999999997,0.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-02-23,,,,42.0,9.0,78.0,18.6,5.8,41.82399,-71.41283,Rhode Island,0.0,0.0,0.0,0.1,0.0,0.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-02-24,,,,34.0,9.0,57.0,16.7,3.5,41.82399,-71.41283,Rhode Island,0.0,0.0,0.0,0.1,0.0,0.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-02-25,,,,30.0,5.0,61.0,14.9,4.3,41.82399,-71.41283,Rhode Island,0.0,0.0,0.0,0.1,0.012500000000000011,0.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-02-26,,,,21.0,5.0,57.0,8.4,2.8,41.82399,-71.41283,Rhode Island,0.0,0.0,0.0,0.12500000000000003,0.02500000000000001,0.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-02-27,,,,13.0,5.0,34.0,8.4,3.6,41.82399,-71.41283,Rhode Island,0.0,0.0,0.0,0.15000000000000002,0.01249999999999997,0.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-02-28,,,,17.0,4.0,42.0,11.2,3.6,41.82399,-71.41283,Rhode Island,0.0,0.0,0.25,0.14999999999999997,0.0,0.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-02-29,,,,13.0,5.0,42.0,9.3,4.3,41.82399,-71.41283,Rhode Island,0.0,0.5,0.5,0.15000000000000002,0.02500000000000005,0.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-03-01,,,,13.0,5.0,46.0,8.4,4.0,41.82399,-71.41283,Rhode Island,1.0,1.0,0.0,0.20000000000000007,0.024999999999999967,0.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-03-02,,,,34.0,5.0,65.0,13.0,4.9,41.82399,-71.41283,Rhode Island,2.0,0.5,-0.5,0.19999999999999996,-0.025000000000000022,0.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-03-03,,,,38.0,13.0,67.0,9.3,5.0,41.82399,-71.41283,Rhode Island,2.0,0.0,-0.25,0.15000000000000002,0.18750000000000006,1.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-03-04,,,,17.0,5.0,50.0,5.6,3.9,41.82399,-71.41283,Rhode Island,2.0,0.0,0.0,0.5750000000000001,0.425,1.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-03-05,,,,13.0,5.0,46.0,10.2,6.3,41.82399,-71.41283,Rhode Island,2.0,0.0,0.25,1.0,0.22499999999999992,1.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-03-06,,,,17.0,5.0,59.0,5.6,5.0,41.82399,-71.41283,Rhode Island,2.0,0.5,0.25,1.025,0.050000000000000044,1.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-03-07,,,,9.0,5.0,21.0,7.5,5.0,41.82399,-71.41283,Rhode Island,3.0,0.5,-0.25,1.1,0.18750000000000022,1.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-03-08,,,,17.0,5.0,42.0,9.3,5.2,41.82399,-71.41283,Rhode Island,3.0,0.0,-0.25,1.4000000000000004,0.41249999999999987,1.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-03-09,,,,34.0,5.0,57.0,17.6,6.0,41.82399,-71.41283,Rhode Island,3.0,0.0,0.5,1.9249999999999998,0.3999999999999999,1.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-03-10,,,,46.0,17.0,63.0,11.2,4.6,41.82399,-71.41283,Rhode Island,3.0,1.0,0.0,2.2,-0.04999999999999982,1.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-03-11,,,,17.0,5.0,42.0,6.5,4.9,41.82399,-71.41283,Rhode Island,5.0,0.0,-1.0,1.8250000000000002,-0.30000000000000027,1.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-03-12,,,,21.0,5.0,50.0,13.0,4.6,41.82399,-71.41283,Rhode Island,3.0,-1.0,4.25,1.5999999999999996,0.15000000000000036,2.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-03-13,,,,21.0,5.0,50.0,6.5,4.2,41.82399,-71.41283,Rhode Island,3.0,8.5,4.75,2.125000000000001,0.4500000000000006,2.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-03-14,,,,13.0,5.0,38.0,7.5,4.0,41.82399,-71.41283,Rhode Island,20.0,8.5,-4.0,2.500000000000001,0.18749999999999956,2.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-03-15,,,,17.0,5.0,50.0,7.5,3.4,41.82399,-71.41283,Rhode Island,20.0,0.5,-3.5,2.5,0.4874999999999994,2.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-03-16,,,,13.0,5.0,50.0,8.4,3.3,41.82399,-71.41283,Rhode Island,21.0,1.5,2.75,3.4749999999999996,0.9624999999999995,2.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-03-17,,,,17.0,5.0,55.0,11.2,3.9,41.82399,-71.41283,Rhode Island,23.0,6.0,4.5,4.424999999999999,0.46249999999999947,2.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-03-18,,,,17.0,5.0,65.0,10.2,4.6,41.82399,-71.41283,Rhode Island,33.0,10.5,-0.25,4.399999999999999,0.8000000000000016,2.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-03-19,,,,13.0,5.0,30.0,4.7,2.7,41.82399,-71.41283,Rhode Island,44.0,5.5,-8.75,6.025000000000002,1.6250000000000018,2.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-03-20,,,,25.0,5.0,72.0,9.3,4.4,41.82399,-71.41283,Rhode Island,44.0,-7.0,-4.5,7.650000000000002,1.4374999999999982,2.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-03-21,,,,17.0,5.0,46.0,5.6,3.4,41.82399,-71.41283,Rhode Island,30.0,-3.5,9.0,8.899999999999999,2.4374999999999982,2.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-03-22,,,,21.0,5.0,42.0,5.6,2.5,41.82399,-71.41283,Rhode Island,37.0,11.0,5.5,12.524999999999999,4.4625,2.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-03-23,,,,17.0,5.0,50.0,8.4,2.8,41.82399,-71.41283,Rhode Island,52.0,7.5,-5.5,17.825,3.900000000000002,2.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-03-24,,,,17.0,5.0,34.0,6.5,4.4,41.82399,-71.41283,Rhode Island,52.0,0.0,6.0,20.325000000000003,1.0375000000000032,2.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-03-25,,,,21.0,5.0,46.0,5.6,2.7,41.82399,-71.41283,Rhode Island,52.0,19.5,9.75,19.900000000000006,0.6875,2.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-03-26,,,,21.0,5.0,46.0,11.2,4.4,41.82399,-71.41283,Rhode Island,91.0,19.5,-9.75,21.700000000000003,2.362499999999997,2.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-03-27,,,,21.0,5.0,95.0,13.0,5.0,41.82399,-71.41283,Rhode Island,91.0,0.0,6.5,24.625,2.9499999999999957,2.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-03-28,,,,21.0,5.0,59.0,11.2,4.0,41.82399,-71.41283,Rhode Island,91.0,32.5,16.25,27.599999999999994,4.899999999999999,2.0,1206642.0,3783.0,Rhode Island,0.0
Providence,2020-03-29,,,,13.0,5.0,34.0,4.7,2.4,41.82399,-71.41283,Rhode Island,156.0,32.5,-3.25,34.425,5.900000000000006,2.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-03-30,,,,9.0,5.0,21.0,3.8,2.4,41.82399,-71.41283,Rhode Island,156.0,26.0,20.0,39.400000000000006,4.200000000000003,2.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-03-31,,,,17.0,4.0,42.0,4.7,2.6,41.82399,-71.41283,Rhode Island,208.0,72.5,39.5,42.825,7.375,2.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-04-01,,,,17.0,5.0,42.0,7.5,2.6,41.82399,-71.41283,Rhode Island,301.0,105.0,-7.0,54.150000000000006,9.425000000000004,2.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-04-02,,,,9.0,5.0,30.0,4.7,2.7,41.82399,-71.41283,Rhode Island,418.0,58.5,-52.5,61.67500000000001,3.575000000000003,2.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-04-03,,,,9.0,5.0,21.0,2.8,2.5,41.82399,-71.41283,Rhode Island,418.0,0.0,-11.0,61.30000000000001,-0.1875000000000142,2.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-04-04,,,,17.0,5.0,38.0,2.8,2.0,41.82399,-71.41283,Rhode Island,418.0,36.5,30.0,61.29999999999998,8.0,3.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-04-05,,,,25.0,5.0,50.0,5.6,3.4,41.82399,-71.41283,Rhode Island,491.0,60.0,14.5,77.30000000000001,17.437500000000014,3.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-04-06,,,,21.0,5.0,53.0,10.2,4.2,41.82399,-71.41283,Rhode Island,538.0,65.5,43.5,96.17500000000001,18.76249999999999,3.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-04-07,,,,13.0,5.0,42.0,10.2,4.2,41.82399,-71.41283,Rhode Island,622.0,147.0,19.75,114.82499999999999,16.399999999999977,3.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-04-08,,,,25.0,5.0,46.0,7.5,4.0,41.82399,-71.41283,Rhode Island,832.0,105.0,-42.75,128.97499999999997,10.150000000000006,3.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-04-09,,,,21.0,5.0,46.0,9.3,3.3,41.82399,-71.41283,Rhode Island,832.0,61.5,59.0,135.125,12.275000000000063,3.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-04-10,,,,13.0,5.0,30.0,3.8,2.4,41.82399,-71.41283,Rhode Island,955.0,223.0,50.0,153.5250000000001,16.30000000000001,3.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-04-11,,,,13.0,5.0,25.0,4.7,2.5,41.82399,-71.41283,Rhode Island,1278.0,161.5,-111.5,167.72500000000002,11.637499999999932,3.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-04-12,,,,,,,,,41.82399,-71.41283,Rhode Island,1278.0,0.0,-80.75,176.79999999999995,10.862500000000011,3.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-04-13,,,,34.0,13.0,59.0,4.7,2.4,41.82399,-71.41283,Rhode Island,1278.0,0.0,169.75,189.45000000000005,13.062500000000057,3.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-04-14,,,,17.0,5.0,42.0,5.6,2.2,41.82399,-71.41283,Rhode Island,1278.0,339.5,198.5,202.92500000000007,12.899999999999977,3.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-04-15,,,,17.0,5.0,50.0,8.4,2.5,41.82399,-71.41283,Rhode Island,1957.0,397.0,16.75,215.25,12.949999999999989,3.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-04-16,,,,21.0,5.0,55.0,9.3,4.5,41.82399,-71.41283,Rhode Island,2072.0,373.0,-40.75,228.82500000000005,11.537500000000023,3.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-04-17,,,,21.0,5.0,53.0,8.4,2.9,41.82399,-71.41283,Rhode Island,2703.0,315.5,-108.75,238.32500000000005,4.25,3.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-04-18,,,,17.0,5.0,53.0,7.5,2.5,41.82399,-71.41283,Rhode Island,2703.0,155.5,39.25,237.32500000000005,3.625,3.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-04-19,,,,30.0,9.0,50.0,7.5,2.8,41.82399,-71.41283,Rhode Island,3014.0,394.0,100.5,245.57500000000005,12.212499999999977,3.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-04-20,,,,21.0,5.0,50.0,6.5,2.3,41.82399,-71.41283,Rhode Island,3491.0,356.5,-53.75,261.75,10.162499999999909,3.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-04-21,,,,25.0,5.0,57.0,14.9,4.0,41.82399,-71.41283,Rhode Island,3727.0,286.5,-22.5,265.89999999999986,4.6875,3.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-04-22,,,,13.0,5.0,34.0,6.5,3.2,41.82399,-71.41283,Rhode Island,4064.0,311.5,-8.5,271.125,8.225000000000136,3.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-04-23,,,,17.0,5.0,46.0,9.3,2.7,41.82399,-71.41283,Rhode Island,4350.0,269.5,-14.25,282.35000000000014,9.5625,3.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-04-24,,,,25.0,5.0,46.0,7.5,2.6,41.82399,-71.41283,Rhode Island,4603.0,283.0,31.0,290.25,-3.1625000000000227,3.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-04-25,,,,30.0,9.0,63.0,12.1,3.7,41.82399,-71.41283,Rhode Island,4916.0,331.5,-13.75,276.0250000000001,-17.03749999999991,3.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-04-26,,,,17.0,5.0,55.0,5.6,2.3,41.82399,-71.41283,Rhode Island,5266.0,255.5,-102.25,256.1750000000002,-19.25,3.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-04-27,,,,9.0,5.0,25.0,6.5,2.3,41.82399,-71.41283,Rhode Island,5427.0,127.0,7.25,237.5250000000001,-17.21250000000009,3.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-04-28,,,,13.0,5.0,34.0,4.7,2.4,41.82399,-71.41283,Rhode Island,5520.0,270.0,129.0,221.75,-11.775000000000091,3.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-04-29,,,,21.0,5.0,63.0,9.3,2.7,41.82399,-71.41283,Rhode Island,5967.0,385.0,18.0,213.9749999999999,-13.737500000000182,3.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-04-30,,,,25.0,5.0,46.0,2.8,1.8,41.82399,-71.41283,Rhode Island,6290.0,306.0,-59.5,194.27499999999964,0.4375,4.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-05-01,,,,25.0,5.0,78.0,6.5,2.7,41.82399,-71.41283,Rhode Island,6579.0,266.0,-40.75,214.8499999999999,23.875000000000227,4.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-05-02,,,,13.0,5.0,97.0,7.5,3.5,41.82399,-71.41283,Rhode Island,6822.0,224.5,-54.0,242.0250000000001,11.275000000000091,4.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-05-03,,,,30.0,5.0,78.0,5.6,3.0,41.82399,-71.41283,Rhode Island,7028.0,158.0,-84.75,237.4000000000001,-5.125,4.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-05-04,,,,21.0,5.0,59.0,4.7,3.3,41.82399,-71.41283,Rhode Island,7138.0,55.0,-79.0,231.7750000000001,-9.887500000000045,4.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-05-05,,,,13.0,5.0,38.0,4.7,2.4,41.82399,-71.41283,Rhode Island,7138.0,0.0,-27.5,217.625,-15.362499999999955,4.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-05-06,,,,13.0,5.0,38.0,8.4,2.6,41.82399,-71.41283,Rhode Island,7138.0,0.0,0.0,201.05000000000018,-14.674999999999955,4.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-05-07,,,,17.0,5.0,55.0,8.4,3.4,41.82399,-71.41283,Rhode Island,7138.0,0.0,0.0,188.2750000000001,-9.562500000000227,4.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-05-08,,,,17.0,5.0,42.0,6.5,2.7,41.82399,-71.41283,Rhode Island,7138.0,0.0,0.0,181.92499999999973,-9.925000000000182,4.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-05-09,,,,13.0,5.0,34.0,3.8,2.6,41.82399,-71.41283,Rhode Island,7138.0,0.0,384.0,168.42499999999973,-5.574999999999818,4.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-05-10,,,,17.0,5.0,42.0,4.7,1.9,41.82399,-71.41283,Rhode Island,7138.0,768.0,415.0,170.7750000000001,6.625,5.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-05-11,,,,25.0,9.0,59.0,9.3,2.6,41.82399,-71.41283,Rhode Island,8674.0,830.0,-274.5,181.67499999999973,3.1000000000001364,5.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-05-12,,,,13.0,5.0,38.0,4.7,2.0,41.82399,-71.41283,Rhode Island,8798.0,219.0,-336.5,176.97500000000036,-3.4749999999996817,5.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-05-13,,,,17.0,5.0,38.0,5.6,3.9,41.82399,-71.41283,Rhode Island,9112.0,157.0,-109.5,174.72500000000036,-1.487500000000182,5.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-05-14,,,,21.0,5.0,53.0,13.0,4.3,41.82399,-71.41283,Rhode Island,9112.0,0.0,-78.5,174.0,-0.6375000000002728,5.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-05-15,,,,42.0,13.0,63.0,5.6,2.6,41.82399,-71.41283,Rhode Island,9112.0,0.0,0.0,173.44999999999982,-0.27500000000009095,5.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-05-16,,,,17.0,5.0,55.0,4.7,2.7,41.82399,-71.41283,Rhode Island,9112.0,0.0,0.0,173.44999999999982,3.337500000000091,6.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-05-17,,,,17.0,5.0,38.0,2.8,2.3,41.82399,-71.41283,Rhode Island,9112.0,0.0,0.0,180.125,7.849999999999909,6.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-05-18,,,,21.0,5.0,53.0,6.5,2.5,41.82399,-71.41283,Rhode Island,9112.0,0.0,216.0,189.14999999999964,6.737500000000182,6.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-05-19,,,,21.0,5.0,50.0,2.8,2.0,41.82399,-71.41283,Rhode Island,9112.0,432.0,262.0,193.60000000000036,3.2750000000005457,6.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-05-20,,,,17.0,5.0,68.0,4.7,1.7,41.82399,-71.41283,Rhode Island,9976.0,524.0,-130.0,195.70000000000073,-18.15000000000009,6.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-05-21,,,,21.0,5.0,59.0,4.7,1.8,41.82399,-71.41283,Rhode Island,10160.0,172.0,-172.25,157.30000000000018,-39.95000000000073,6.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-05-22,,,,30.0,5.0,53.0,7.5,2.3,41.82399,-71.41283,Rhode Island,10320.0,179.5,-14.25,115.79999999999927,-26.225000000000364,6.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-05-23,,,,30.0,5.0,57.0,2.8,1.9,41.82399,-71.41283,Rhode Island,10519.0,143.5,-67.75,104.84999999999945,-9.399999999999636,6.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-05-24,,,,30.0,5.0,59.0,1.9,1.9,41.82399,-71.41283,Rhode Island,10607.0,44.0,-71.75,97.0,-3.924999999999727,6.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-05-25,,,,25.0,5.0,63.0,3.8,2.3,41.82399,-71.41283,Rhode Island,10607.0,0.0,44.75,97.0,0.0,7.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-05-26,,,,30.0,5.0,74.0,3.8,2.5,41.82399,-71.41283,Rhode Island,10607.0,133.5,90.25,97.0,0.0,7.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-05-27,,,,17.0,5.0,46.0,4.7,2.0,41.82399,-71.41283,Rhode Island,10874.0,180.5,-22.25,97.0,0.0,7.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-05-28,,,,21.0,5.0,57.0,3.8,2.3,41.82399,-71.41283,Rhode Island,10968.0,89.0,-69.25,97.0,11.337500000000091,7.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-05-29,,,,17.0,5.0,70.0,2.8,2.0,41.82399,-71.41283,Rhode Island,11052.0,42.0,-44.5,119.67500000000018,11.875,7.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-05-30,,,,13.0,5.0,89.0,4.7,2.8,41.82399,-71.41283,Rhode Island,11052.0,0.0,-21.0,120.75,-12.5625,7.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-05-31,,,,13.0,5.0,38.0,4.7,2.8,41.82399,-71.41283,Rhode Island,11052.0,0.0,0.0,94.55000000000018,-17.399999999999636,7.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-06-01,,,,13.0,5.0,38.0,10.2,1.7,41.82399,-71.41283,Rhode Island,11052.0,0.0,0.0,85.95000000000073,-8.787499999999909,7.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-06-02,,,,21.0,5.0,59.0,8.4,2.8,41.82399,-71.41283,Rhode Island,11052.0,0.0,0.0,76.97500000000036,-8.075000000000728,7.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-06-03,,,,38.0,13.0,68.0,7.5,2.8,41.82399,-71.41283,Rhode Island,11052.0,0.0,0.0,69.79999999999927,-4.687500000000455,7.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-06-04,,,,42.0,13.0,68.0,10.2,3.3,41.82399,-71.41283,Rhode Island,11052.0,0.0,0.0,67.59999999999945,3.9500000000007276,8.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-06-05,,,,46.0,17.0,65.0,5.6,2.8,41.82399,-71.41283,Rhode Island,11052.0,0.0,0.0,77.70000000000073,6.762500000000273,8.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-06-06,,,,25.0,5.0,61.0,3.8,2.3,41.82399,-71.41283,Rhode Island,11052.0,0.0,226.75,81.125,-2.8000000000006366,8.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-06-07,,,,17.0,5.0,46.0,4.7,3.5,41.82399,-71.41283,Rhode Island,11052.0,453.5,226.75,72.09999999999945,-6.737499999999727,8.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-06-08,,,,17.0,5.0,61.0,10.2,3.8,41.82399,-71.41283,Rhode Island,11959.0,453.5,-226.75,67.65000000000055,-3.274999999999636,8.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-06-09,,,,30.0,5.0,55.0,10.2,3.6,41.82399,-71.41283,Rhode Island,11959.0,0.0,-226.75,65.55000000000018,-1.0500000000006366,8.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-06-10,,,,38.0,5.0,57.0,3.8,1.9,41.82399,-71.41283,Rhode Island,11959.0,0.0,0.0,65.54999999999927,0.0,9.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-06-11,,,,25.0,5.0,53.0,6.5,3.7,41.82399,-71.41283,Rhode Island,11959.0,0.0,0.0,65.55000000000018,4.362500000000637,9.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-06-12,,,,25.0,5.0,59.0,6.5,2.4,41.82399,-71.41283,Rhode Island,11959.0,0.0,0.0,74.27500000000055,8.724999999999909,9.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-06-13,,,,17.0,5.0,57.0,6.5,1.4,41.82399,-71.41283,Rhode Island,11959.0,0.0,101.0,83.0,4.362499999999727,9.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-06-14,,,,17.0,5.0,42.0,2.8,1.4,41.82399,-71.41283,Rhode Island,11959.0,202.0,101.0,83.0,0.0,9.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-06-15,,,,25.0,5.0,50.0,3.8,1.5,41.82399,-71.41283,Rhode Island,12363.0,202.0,-101.0,83.0,0.0,9.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-06-16,,,,25.0,5.0,55.0,4.7,1.8,41.82399,-71.41283,Rhode Island,12363.0,0.0,-101.0,83.0,0.0,9.0,1206642.0,3783.0,Rhode Island,1.0
Providence,2020-06-17,,,,25.0,5.0,59.0,7.5,2.6,41.82399,-71.41283,Rhode Island,12363.0,0.0,0.0,83.0,-11.337500000000091,9.0,1206642.0,3783.0,Rhode Island,1.0
